Gene	logFC	logCPM	F	PValue	FDR
CIART	2.39236219596112	4.79003157702701	92.1763580637768	6.4683329233704e-06	0.00144236473812838
CREBRF	2.39475129291339	6.65574446164608	61.6379176803078	3.4345320313869e-05	0.00281189222085694
HLA-E	2.40562960577337	7.99881942860513	48.3445076039259	8.80562194607007e-05	0.0042471508465828
TPBG	2.40700323244664	6.89330267454998	69.7509097230378	1.97530301511882e-05	0.00224054168009692
TG	2.40748555751003	3.31380438434855	64.0824300453354	2.73639926963822e-05	0.00255696966038623
TNFRSF1B	2.40850928206638	2.49430791616515	40.1476045516322	0.000431023340795521	0.0104419395264574
CXCL6	2.41065563619882	2.59225361140781	46.904485025873	0.000217943588874665	0.00731541884498075
TET3	2.41072751783474	4.49394852545579	52.5200974298384	6.48407304475668e-05	0.0036353418673503
NR6A1	2.41460196066416	2.86590519029184	52.7081200949727	6.04216870182407e-05	0.00348721989517335
MYO3A	2.41472960042875	2.34240393082325	33.4702883521873	0.00110671426884759	0.0174365794384845
PARP9	2.41475468489217	5.80620430393815	16.665229404302	0.00309810062024799	0.03226391870508
BCL6	2.42227751784328	6.0408269862452	70.5646010206369	1.89785282990248e-05	0.00219054200781461
INSYN2B	2.43020868991198	2.48864013691986	42.736210706568	0.000413392812097544	0.0101814927793732
NBPF19	2.43316333475783	3.77450860772273	53.8397159794296	5.91237123502479e-05	0.00345293037931224
LOXL2	2.43560543216727	9.18327158661229	31.5939435133683	0.000400155413377363	0.0100799097261925
HIVEP1	2.43760180934234	6.21661008963325	37.0595602196977	0.000229567772291743	0.00750434720095807
MAPK13	2.45026223342652	2.02820629125608	22.0377809889657	0.0055113803336301	0.046264429372985
NEFM	2.45649395150597	2.32290848428155	25.1162301401073	0.0010628862403133	0.0171617197936942
SOX17	2.45807125009167	2.33705470859877	58.6243663496486	0.000957720295815171	0.0161039806039255
DUSP4	2.46281403903393	3.12649937414037	58.0429543400257	4.27293535794056e-05	0.00301901140438794
SLCO2A1	2.46639624910215	2.83900939969082	37.8217280366862	0.00021361969070843	0.00725235154112721
CA12	2.46999474518641	4.68037327651931	66.1157830276378	2.61956401372693e-05	0.00254802685610568
PDE10A	2.4776954348908	5.78993633912355	54.3465764107596	5.70944069234247e-05	0.00339504105169201
KLF4	2.47853682770821	2.20181272962737	47.667372255416	0.00198182288669888	0.024570293685162
PTGER4	2.48347303851414	2.33976138807712	35.3849316653273	0.000878865617342877	0.0152927766235048
IL15RA	2.48371998775306	2.57653077358121	27.930784434642	0.000607771773734196	0.0124300327850366
KLF5	2.48501812585326	5.69017495960353	73.2540448495823	1.6573795145941e-05	0.00197831487830265
BHLHE40	2.49650330970384	7.5789982622799	58.098615482486	4.44664837910834e-05	0.0030414139590053
EDEM1	2.49853345131614	5.60514503724502	25.9858086733746	0.000772581022792243	0.0142519706685304
MEDAG	2.50323396423374	3.77834033253151	64.1789645303113	2.92048631272104e-05	0.0026380717379955
TIGD3	2.50857493696332	2.18825999197746	32.3334265016672	0.00198041426237756	0.024570293685162
SLC2A3	2.50951483857836	7.98483488152478	31.9899672058543	0.000383387772293037	0.00982143375418573
FNIP2	2.51130882842905	7.55748581754329	28.9190783467722	0.0005407244982955	0.0116472413063146
LOXL3	2.51142325140114	3.72730730113867	62.4274482237607	3.29156764534463e-05	0.00278407034071542
TRAF1	2.51494490195921	3.05645988803126	53.3991916484929	6.09602637512931e-05	0.00350798608677896
KLF10	2.51512818824002	7.42744162206577	50.1356131868189	7.701402432843e-05	0.00397491146365992
UGCG	2.51827418067061	7.58520133715667	83.563657345169	9.56515647625439e-06	0.00154490199561112
VEGFC	2.53516730599859	4.63515369981206	94.7174777162999	5.80038206280911e-06	0.00140519626195683
CPM	2.54545559354501	3.02276452450987	67.4199046947808	2.22547598437196e-05	0.00234787716351241
PHLDA2	2.54997891286495	5.30392310580344	43.2277538538413	0.000132403407267724	0.0053487072785678
OVGP1	2.56784912213621	2.20987696958064	35.0600440991933	0.00144557760254016	0.0205289687801358
SPINT1	2.56908913035218	2.65457082317386	59.9009510684766	6.69990024104878e-05	0.00370344063183381
APOL6	2.5713670873458	3.7256521538438	28.8880475097431	0.000542686233808352	0.011653486205127
STC2	2.57437030451462	8.15321743057404	47.929606564831	9.08878439080782e-05	0.00432079953846935
CSF1	2.57940254589539	6.46700640503226	103.920468737389	3.99331683080348e-06	0.00128691034400296
ADIRF-AS1	2.57966152408534	2.07518882933482	18.6839089139246	0.0030687229766295	0.0321160271842137
F2RL1	2.58948649298514	4.25596677483306	53.5442003839314	6.03480365570844e-05	0.00348721989517335
CD101	2.58992701844622	2.00431996013527	17.5986046469365	0.00438113665571541	0.0395997441709367
HERC6	2.6047525282243	5.32272689949265	13.5416888131558	0.00559768034540805	0.0465043528441753
IL1R1	2.60535607622335	7.51313256024499	24.611970146879	0.000923184130946968	0.015785026462993
TNFSF9	2.6055469138892	3.16024223435977	47.566452139661	9.34591748120825e-05	0.00440853218109975
GRB7	2.61012018464348	2.23905930145272	26.6221062062821	0.00105487933552936	0.0170509861623497
BMPR1B	2.61952128985628	2.96854025790767	62.3736071157938	3.17734619167868e-05	0.00275046987381717
TNFRSF10D	2.62061286143045	7.48022544335204	14.9447899262219	0.00424695796328517	0.0389248277036641
HOXA5	2.62818067506207	3.55007629402319	65.55187392473	2.75032864730118e-05	0.0025578056419901
PMAIP1	2.63758923968866	5.36893322956654	70.4982199374444	2.10045790199945e-05	0.00229978453684624
TMED7-TICAM2	2.63929837756703	4.59509386840852	49.3755298743214	8.14778630356843e-05	0.00406328690529656
PARP14	2.64270927283364	6.03668208628629	14.8907551947161	0.00429093942664621	0.0391865383649077
H2BC8	2.64382288870976	2.44629897022457	49.9873471973867	0.000239104162715375	0.00763795265814656
SGK1	2.64760556064073	8.44630371451697	81.4586732844687	1.05841020689711e-05	0.00158672253331434
SBNO2	2.65624910802372	4.52373332477968	36.8789777651039	0.000233559884491646	0.00752569066236381
PDCD1LG2	2.65719011278689	3.06206071097339	37.68423270807	0.00021639299067841	0.00729601315478084
ITGA5	2.6651029887556	9.25827910815853	24.9734814006363	0.000880273170971806	0.0152927766235048
KCNN1	2.66713376724294	2.21718925130127	49.109902471515	0.00100802887195529	0.0165225149595966
SELPLG	2.66881010919189	3.42444523681848	50.7273736063779	7.37464969605272e-05	0.00386136152780809
SP100	2.67621665952809	6.86931260475923	49.9292875843932	7.81952029154313e-05	0.00397519291919562
SERPINB2	2.67772914433441	2.53462647177012	32.688631232927	0.000355871092145012	0.00943534093976743
GABRR2	2.68276068858131	2.20270382314746	29.5398692610259	0.00107484857699894	0.0171617197936942
WNK4	2.68295532191459	3.80884838570322	82.8007919292498	9.91987216261533e-06	0.00154490199561112
TM4SF1	2.69154435122965	5.91686793925113	102.614835204748	4.20245285394338e-06	0.00128826035805522
BMP6	2.69164921593707	5.36184222807242	39.6959835974763	0.000179859241294666	0.00658466024612916
CCL2	2.69276937726264	7.84759036342829	52.4502442061981	6.51619891551392e-05	0.00364294505182706
CHD2	2.6972839894532	7.75982996747067	61.5886776466033	3.56851285091263e-05	0.00283501731471492
ADGRE5	2.69967365164415	4.14873697946607	62.4311348341979	3.38958942240025e-05	0.00281189222085694
INHBE	2.70069340898087	3.13849797900881	27.3256702880917	0.000653928517009551	0.0129541368356208
ZBTB21	2.70300255278321	4.75623727494513	52.6377305830043	6.4304139804744e-05	0.00362597740054164
CPA4	2.70880337655779	8.66166656592753	57.2449825384843	4.70084378757221e-05	0.00311224921903577
H2BC18	2.71188873683674	1.912382827833	47.2238437311594	0.00530974389717687	0.0450662216670855
SLC19A2	2.71829574750768	4.6792047323496	69.111843002556	2.30126203442711e-05	0.0023965352184341
PLOD2	2.72092617750925	9.05414938607293	33.0436023788089	0.000342826507884207	0.0093434507836275
PRR5L	2.72220878028421	2.27904090071444	41.6720111235842	0.00058202454058583	0.0120857857776886
BHLHE41	2.72226498065723	5.51034430327045	79.0985642565944	1.28315811874542e-05	0.00176079802546443
PTGES	2.72268945022444	4.49969764267421	47.9223007449131	9.09387050597688e-05	0.00432079953846935
IP6K3	2.72714799718509	3.25775343462836	58.4522768966802	4.34632499694865e-05	0.0030255292649934
JUNB	2.74466071331849	8.83977512495074	69.4841363212764	2.18459135029957e-05	0.00232979543842003
RBM47	2.74471518774054	2.34588406605632	34.5902609291104	0.000344010747515585	0.00935417886886566
CCNL1	2.7526827816377	7.77475095192878	110.614196945462	3.10169559555594e-06	0.00127688237464461
ARHGEF28	2.75926137144641	2.80297995493848	47.4981660873373	9.39526726463951e-05	0.00442118296244655
GALNT12	2.7629159483633	4.19328928471022	63.9929482277701	3.08626946456194e-05	0.00271577873108067
RFLNA	2.76476424303194	4.14792848836972	84.394578512885	9.45720108717498e-06	0.00154490199561112
SPHK1	2.77288835832612	6.22218775050311	123.114964340167	2.00604350283232e-06	0.00109443833303356
PER1	2.7732106477748	6.06008349483674	87.4421151777527	8.27541917922671e-06	0.00151010682649468
FOSL1	2.78656674018398	3.79347366727609	112.580985703513	2.88758005294694e-06	0.00127688237464461
TMEM200A	2.78999114787352	6.44775556096293	89.2889813829739	7.5230942973508e-06	0.00151010682649468
KCNG1	2.79491761739048	5.26629494245717	87.3126296153098	8.34117505993166e-06	0.00151010682649468
APOL3	2.79715408057615	2.34261438233737	21.1843494506922	0.00149218703056884	0.0208704106207074
ARRDC3	2.7976684166473	6.42307738576895	42.9412183590066	0.000135625429145704	0.00543138325740033
CDC14A	2.7980644966204	4.37870447149072	46.8670759169593	9.86694217683795e-05	0.00455105384582526
SLC5A3	2.8073895148366	6.17575027366547	45.4923915060492	0.000109999390864676	0.00480168697062096
GPR87	2.81989285832172	2.11368090767112	45.5611172086212	0.00127308333263233	0.0189112144104801
HAP1	2.82855692128692	1.87595381228547	17.0975255424135	0.00504692117257863	0.0435321908437409
ATF3	2.8347493933044	6.18199089837135	106.169591272045	3.66222915386144e-06	0.00128691034400296
LOX	2.83750970259009	10.82108316701	42.101660783685	0.000145640386115127	0.00569962018483345
ICAM1	2.8447737522052	5.36454591675689	70.4705717654838	2.13580205334233e-05	0.00230279360949102
ANXA10	2.84774924342999	1.82913875612299	51.9400650390221	0.00621737075536886	0.0495546167069875
H2BC6	2.84819769309374	1.87799949452125	30.2575763008947	0.00477050994297028	0.0419783482560115
SAMD9L	2.85490780892154	3.92071503519106	16.8720907875696	0.00298744421594574	0.0315854622033962
ATP10A	2.85712674772803	4.76657229539622	49.8213304464108	7.88221602168177e-05	0.00399671124014112
PTGS1	2.87156939075835	4.10972020002214	40.5618493698425	0.00016650112626522	0.00622333638229031
PPP1R15A	2.88821574772002	8.51115178981414	94.8897545596198	5.75824394140058e-06	0.00140519626195683
FAM83G	2.8908228400634	4.64682813231396	39.0745301051523	0.000190269677856428	0.00686334905988362
IFIT1	2.89733256584906	7.04147024602477	17.8968682431717	0.00250616625617681	0.0285092756202652
TMEM158	2.90737662552539	4.24249137359516	89.3641551281856	7.71498564793026e-06	0.00151010682649468
IPMK	2.90937164593104	3.92147667894832	59.4032416434764	4.09010765596671e-05	0.00298666257973671
TMEM119	2.91671883335355	2.77024009169032	42.1731351248943	0.000144752940361609	0.00569235861466102
FOS	2.92420943122473	8.20271289935304	111.894525342457	2.9601827551785e-06	0.00127688237464461
GCH1	2.93039299898493	3.82175085851221	40.9027296403627	0.000161580198689079	0.00612101976616951
ADCY10	2.93426631602263	2.00722335269732	19.2730900865673	0.00200142173733901	0.0246730173061264
AGTR1	2.93673795421787	1.98555604525692	31.2886948280117	0.00208649609812582	0.0253048905646001
ZSWIM4	2.94728015768944	3.82877066424697	35.2465082815061	0.000273844348442363	0.008310492958856
SLC20A1	2.95951626236661	8.54549655846643	43.9595796739479	0.000124593546324265	0.00520691862793187
OSMR	2.96802668707072	6.96626523990787	28.352488113253	0.000577972854555979	0.012062061128126
LINC01119	2.97146821097924	2.17224223724247	58.563002669765	0.000555686402551985	0.0118139049591307
TNFRSF6B	2.97355333051384	2.36474426124699	31.5420525930946	0.000402419108706368	0.0100851470883079
TLR4	2.97747521982729	4.82842289944765	42.3229818694907	0.00014291399155241	0.00565403479079223
NPIPB6	2.97748044066448	3.41185963625225	58.2985437479474	4.38958728919634e-05	0.0030414139590053
IL6	2.98285011027544	4.0067557581463	88.5085009559195	8.15684983825231e-06	0.00151010682649468
TMEM255B	2.98286286676347	3.19049804349323	86.4522702514699	8.38819977006165e-06	0.00151010682649468
APLN	2.99130140562535	1.84658877555632	47.1304318080563	0.00426203469649043	0.0390111219753879
ADM5	2.99536696931257	1.81525159242869	39.9823475254137	0.0050670949817762	0.0436486412762925
PFKFB4	2.99614501560043	4.41750032232959	61.3192863626216	3.62817683657996e-05	0.0028707949219439
EGR2	2.99712410370967	4.4646981622308	91.8687767649262	7.07286911039534e-06	0.00151010682649468
FNDC11	3.00302313386642	2.06308112646436	24.4583750979578	0.00109250231557335	0.017316779433357
RELB	3.00721259408418	5.74579833674423	101.000848474066	4.58141842159196e-06	0.00128826035805522
TAF4B	3.01494922997494	3.28662407317499	92.7777637449303	6.30204632514034e-06	0.00143796575625847
SH2B3	3.01699905876539	5.5648161100809	47.2380020142207	9.58626162408693e-05	0.00446947776025523
PCDH8	3.02357696743143	2.10930984310288	32.1725327195349	0.000766079935664654	0.0142108629262294
TFPI2	3.04521073044452	7.28962700155401	76.4180606220053	1.56335179903811e-05	0.0019665161764439
SAMHD1	3.05225734294672	6.15585854367364	33.5492631237752	0.000325248681139181	0.00906584498578713
GFPT2	3.05350697118225	7.11496791742131	55.2706758014386	5.36113209871797e-05	0.00328754672416071
IL12A	3.07415941049415	1.95499916139437	35.2146191627318	0.00187103902472146	0.0237584012930585
NFKB2	3.07482144191909	5.5279334290467	111.238304597036	3.03169797711159e-06	0.00127688237464461
MYO10	3.0759195867043	5.67099177717359	51.5294158837449	6.95865904520245e-05	0.00376091366283937
SLC25A25	3.094355147475	5.64330707756346	49.3579853422389	8.15846221620979e-05	0.00406328690529656
PAPPA	3.10618857180265	7.90727101721815	78.0980956018857	1.43719682694505e-05	0.00190554819832045
KCNJ6	3.10722040062921	3.5899691722896	66.8303955150671	2.6163264399032e-05	0.00254802685610568
PLA2G4A	3.11049540593711	4.07455091976104	82.7114720454258	1.15012905289408e-05	0.00162525331099547
IDI2-AS1	3.11265607618511	1.91711006637855	26.8639524101541	0.00218780943776086	0.0261013180387018
CDC42EP2	3.11941649068973	4.92000856559673	43.9427257360749	0.000124766899436724	0.00520691862793187
NBPF10	3.12336991318908	5.58506402568718	58.080665751592	4.4518160859773e-05	0.0030414139590053
PARP10	3.15670915891308	4.82473684218204	34.7991638912862	0.000286353778286115	0.00848977931887153
NFKBIZ	3.15908313761803	7.12192479994322	67.688605965517	2.49190517476995e-05	0.00250762334587234
CD83	3.17381981241368	4.44063179578981	100.416697614402	4.86413700638799e-06	0.00130752000652536
PER2	3.1770662100832	3.9497976916529	105.204346822642	3.80001549490631e-06	0.00128691034400296
SUSD3	3.17777458672306	1.91357385079167	49.1155368239103	0.00191820269350757	0.0240670661475058
NPIPB9	3.18742469078211	3.05645943725887	85.9610571371407	8.97433383236054e-06	0.00153774040042082
TNFSF4	3.19454661267261	4.4492631616761	39.8279941162896	0.000177739253514677	0.00652171746258367
CSRNP1	3.20908944872317	6.39324300124971	77.5616836068133	1.47606215328072e-05	0.00193063561732391
LIF	3.21833263177024	3.31313621083271	68.5189358670848	2.37841187109589e-05	0.00243081125763097
CDCP1	3.22154567064558	3.22021920218951	40.9556119081136	0.000160832985115364	0.00611071129338596
CFAP43	3.23672874491616	2.16508658091022	49.1444662095487	0.000290528550884814	0.00856012275377284
IFI6	3.24587290695889	9.11463685668754	16.8424789933347	0.00300298063060808	0.0316901565604897
CYP1B1	3.25080944963664	7.10449121001237	78.4215114452357	1.41437425111919e-05	0.00188804530134094
HELZ2	3.26066307383744	3.44899497807212	29.4940619653327	0.000505911876249125	0.0113043836188855
IFIH1	3.2618732173526	4.78697401172373	19.1515914323785	0.00204058150147502	0.0249842232393305
MAP3K8	3.27188609339968	4.53746910156312	125.908086916344	1.83032978974793e-06	0.00105636945483011
DDX58	3.28305809680839	6.74619867405055	25.9069998602417	0.000780357614625956	0.0143064094673772
MYCT1	3.28996281339902	2.04655456269517	40.9551791103688	0.000616400434999624	0.0125473296016573
CDH16	3.29052529633882	1.74202149560478	60.3665807718662	0.00449609106177925	0.0403046116515734
SIX4	3.32019026500693	3.89549247472272	92.8952977959667	7.10789026408723e-06	0.00151010682649468
NR1D1	3.34341759107945	4.35700237074701	106.647876411524	3.85389506115913e-06	0.00128691034400296
IFITM1	3.34991474730742	8.96187773203492	31.3600457827119	0.000410485196326191	0.0101814927793732
MAFF	3.37058626930578	5.31665429499643	148.11263697954	9.39297719678491e-07	0.000834815290889587
TRIM14	3.38891346305644	4.09181334129331	23.2378715841665	0.00111187916389431	0.0174686988255389
PTPRN	3.40017393767789	5.2671140105474	87.4690482845692	9.24697381897044e-06	0.00153774040042082
PLAUR	3.40541603573354	6.86102367704243	104.079631401027	4.66468294060541e-06	0.00128922638511972
ANKS4B	3.40803139603132	2.13529844528248	51.9358012335401	0.000236206729480013	0.00757366773298416
NFKBIA	3.41720150655946	8.39139744491611	107.479278395861	3.84450059456063e-06	0.00128691034400296
BST2	3.4204762769608	7.3075474038738	28.6252694930738	0.000559656653714626	0.0118431605835328
CDK5R1	3.42874549833801	4.03344824386388	61.9854069672207	3.48283676357999e-05	0.00281189222085694
MLKL	3.4423296256105	2.64048730242554	32.7926682085566	0.000351985288214184	0.00941009170385142
GIPC3	3.44410521679745	2.76114334379076	35.5703661154357	0.000265207779310161	0.00816981515447925
NPC1L1	3.47257980174703	1.88010075502143	42.4827832927419	0.0013512038293438	0.0196696385335411
MYRFL	3.47398019467487	3.09014029136265	112.053496693072	2.94317132906783e-06	0.00127688237464461
CXCR1	3.47632079308928	1.65140441096372	65.328564979534	0.0057018858797331	0.0469329306283568
PCDH15	3.47742526435172	2.62808472015078	60.9856715853311	3.70378327606372e-05	0.00288410076294438
SNAI1	3.50117123278526	3.2900597923877	116.778073690777	2.48831406053543e-06	0.0012520047899971
ANKRD33B	3.52113588458052	3.58861713274029	84.477449133445	1.05927050840432e-05	0.00158672253331434
USP18	3.52660004387413	5.09308402635633	22.5424169266341	0.00122556316533127	0.0185421942893566
PTX3	3.5545435133364	8.39096210539458	123.986383147419	2.00783672166376e-06	0.00109443833303356
NFATC2	3.55579496500009	3.93346745455207	108.292010019181	3.66785202026995e-06	0.00128691034400296
SERPINE1	3.55618772619998	10.6067020889297	103.553147692263	4.27642777966374e-06	0.00128826035805522
SLC2A5	3.56601949343395	3.68909815072077	139.125624217778	1.21551647219962e-06	0.000866260179843738
MICB	3.58756960702969	4.56409485814775	128.865318217539	1.66446895539354e-06	0.00102068357224023
ZBTB2	3.60043580206361	6.39797947769726	128.333527262299	1.8035616061838e-06	0.00105636945483011
LINC01823	3.61994625264041	1.71020666186719	70.2383305809385	0.00321217215327964	0.0329840157843047
SLC12A8	3.62008019608619	6.02925641046169	138.559506154094	1.23606405929902e-06	0.000866260179843738
SAMD9	3.62980136556948	5.39884609044693	25.3283421580151	0.000840525956224443	0.0149143620663599
IRF8	3.65225700697006	3.45901951561763	129.813458255698	1.61524301747723e-06	0.00102068357224023
STC1	3.65352889828128	4.15286072338652	114.323242283734	2.95749434423722e-06	0.00127688237464461
APCDD1L	3.69540557415977	2.89654652461338	63.3452885865418	3.20780554254485e-05	0.00275046987381717
IFI27	3.70651111355709	5.8878022889113	13.3112016588361	0.00586804090818079	0.0476805659383982
GAL3ST1	3.71118526615399	2.26582895600688	88.747390155618	3.49426397544737e-05	0.00281189222085694
SRGN	3.73050423403521	3.8887394471587	90.9763100063962	7.9276053487578e-06	0.00151010682649468
BIRC3	3.74638479671418	3.62921500510837	142.352022441885	1.10611005264889e-06	0.000834815290889587
NR4A3	3.74654006933664	4.57986552988002	99.9227420234052	5.4805440988946e-06	0.00140519626195683
SAA1	3.7532357848404	2.05935761186693	53.3165016239008	0.000196171214386296	0.00692350312932067
NXPE2	3.75539305222284	2.05277224698594	74.7687630852412	0.000208595316130061	0.00715605924548985
CXCL8	3.76435538349663	3.8640531088504	93.1454613496876	7.22724859870768e-06	0.00151010682649468
ACTBL2	3.80862407921204	3.46401304374368	75.1997968046933	1.66346611078804e-05	0.00197831487830265
FOSB	3.8110743301327	3.54771599405335	90.063146708718	8.24740620077706e-06	0.00151010682649468
TNC	3.81142856383661	8.70960829341973	29.6062901479891	0.00049944362566114	0.0112467255956012
SPOCD1	3.81579847741407	3.9208714583203	142.589560889477	1.09854389786635e-06	0.000834815290889587
CXCL3	3.82432319587996	3.4245507098479	90.0502214859106	8.25204603508087e-06	0.00151010682649468
HAS1	3.84012698249015	2.41114111426827	95.3384165105746	5.73985026684325e-06	0.00140519626195683
NR4A1AS	3.850719758536	2.6514416009991	58.7161249978012	4.2732960019301e-05	0.00301901140438794
ZC3H12A	3.90439330463156	5.45182680424473	178.022556344685	4.38384052038942e-07	0.000712671900596719
SENP3-EIF4A1	3.9100077727102	2.84066060321535	45.4794369572206	0.00011011359816437	0.00480168697062096
SUCNR1	3.91890888862219	6.82845595892338	151.638759215278	8.79336773082511e-07	0.000821677404676101
HLF	3.96930113460494	2.01050171611797	61.3961391809817	0.000195094903176914	0.00692350312932067
BAAT	3.98611639501651	1.87560368306083	82.8383191975393	0.000559455376833317	0.0118431605835328
ISG15	3.98727735304586	8.76582074938391	28.3130768588453	0.000580680088710735	0.0120834415490676
HSPA6	4.02194986033167	5.07557059309015	57.9463978094426	4.49070796617368e-05	0.00304917517025004
ISG20	4.03463506932674	3.04114320700527	30.0492973632704	0.000474888348205108	0.0110001689973913
IFIT2	4.07313572860998	5.93334637514609	24.8542710117951	0.000894145234990628	0.01543167277592
IFI44	4.08698832891702	4.91903833160741	28.0065105370466	0.000602283185467283	0.0123602409139453
NR4A1	4.1597685829525	6.21875448637039	192.68472830706	3.15236244931267e-07	0.000699967350213733
CD68	4.17135384529453	3.31785295819426	34.806935420541	0.000286130498839774	0.00848977931887153
DHX58	4.19083668478934	2.71281101697749	16.6005175447899	0.00313375588749174	0.0324847817117012
HIVEP2	4.19890545307608	6.65940080310807	48.3164742160283	8.82440769254128e-05	0.0042471508465828
NT5E	4.31607753740013	7.31070034589784	108.336234262582	3.97916034224354e-06	0.00128691034400296
C7orf61	4.36589618615543	2.7341884636302	77.0920650065513	1.51115906675032e-05	0.00193185353273888
NR4A2	4.36772845218394	3.98177568804639	191.455727096008	3.23766554393583e-07	0.000699967350213733
FERMT3	4.48435879236666	2.88374872950638	103.271240400754	4.59553712805714e-06	0.00128826035805522
IRF7	4.48988392962027	5.67913375921936	62.1396117597597	3.45022229552039e-05	0.00281189222085694
TGIF2-RAB5IF	4.49491735529089	4.36268173752038	190.742009132143	3.28850801963382e-07	0.000699967350213733
GDF15	4.51274478560056	6.83951972402306	173.034676585465	5.49940062150207e-07	0.000712671900596719
CD200R1	4.5232804748942	2.01813812812233	70.3069907885981	6.74104489882371e-05	0.00371571696768589
GREM1	4.54683511993894	6.03280834716308	90.628833489383	8.04745864301254e-06	0.00151010682649468
NUAK2	4.66242254506283	5.57128037791159	189.51362898686	3.37833424207009e-07	0.000699967350213733
PTAFR	4.69831393274044	2.29561830734407	58.8716272095368	4.23096512931291e-05	0.00301901140438794
HAS2	4.77451362752781	5.24972290326758	98.8621139893874	5.71633976770662e-06	0.00140519626195683
GALNT15	4.84353159062361	3.92321612060402	119.592361441759	2.68406109379721e-06	0.00127688237464461
SPDYA	4.96484762558721	3.56078161769012	187.058710549409	3.56707613623673e-07	0.000699967350213733
CXCL1	4.99086086589412	2.43381344295978	130.677462506187	1.57193646159754e-06	0.00102068357224023
OSM	5.00093619647707	2.24877376071823	46.2591373206426	0.000103492906836579	0.00467935785911104
TNFAIP3	5.15802965416366	8.32410352952441	97.0596126273425	6.14654235654158e-06	0.00141970211699254
MRC1	5.16055334763397	3.04862934796064	175.474877912027	4.65466421666074e-07	0.000712671900596719
MX2	5.1794229717013	4.26598855620185	16.5020150764644	0.00318901078223758	0.0328799491972198
CCL7	5.29182873643948	4.38944398070357	162.54787911393	7.249235950134e-07	0.000726839539725182
IL1B	5.35307016106166	2.59364058779746	121.055817337121	2.14900598995496e-06	0.00113972823083476
IFIT3	5.36357903453482	6.47686924085329	32.1141661672554	0.00037830888857813	0.0097807052971919
RSAD2	5.38172952762142	4.79502960493141	15.6990243158423	0.0036876430309185	0.0358349192400418
CXCL2	5.39331635652405	4.11216744274755	241.10540548118	1.23215846784406e-07	0.000699967350213733
CA9	5.44676135781748	3.3546252248338	105.392361103296	4.43870696114656e-06	0.00128826035805522
IFNB1	5.57982078005963	2.41627805513367	14.1359829828064	0.00496863049437761	0.0431031990235065
CMPK2	5.73932106732826	4.96853994326496	18.3646773274363	0.00231856201484258	0.0270494306880237
IFI44L	5.88613988892336	5.48048164650916	29.9799099793342	0.000478634155411234	0.0110237535582566
OAS3	6.04039047200035	5.47637837833161	55.4541632955465	5.2951275558466e-05	0.00326749333422572
ANGPTL4	6.66760746885381	7.69397917391653	263.861265678473	9.82466875318986e-08	0.000699967350213733
MX1	6.83910413319392	8.21302860448634	71.145384115721	2.05909410989346e-05	0.00228280246996832
OAS1	6.91403776278719	6.3806996408709	55.8381236983443	5.1602267604389e-05	0.00322999428046751
OAS2	7.14984796045654	5.74336020579747	38.3733375684362	0.000202925777512575	0.0070229497921151
PTGS2	7.17208468707329	7.22203032940039	227.279105925993	1.98066319323267e-07	0.000699967350213733
IL11	7.81143020671895	5.18558352045655	285.280285831967	6.06130225974857e-08	0.000699967350213733
